Date,Event,unifiedAppName,"May 20 2024, 12:00AM - May 15 2025, 7:09PM"
2025-03-31,All Events [Unique Users],RingCentral for Teams,3
2025-03-31,All Events [Unique Users],RingCentral,3273
2025-03-31,All Events [Unique Users],RingCentralForTeams,113730
2025-03-31,All Events [Unique Users],RingExForGoogle,0
2025-03-31,All Events [Unique Users],RoomsController,421
2025-03-31,All Events [Unique Users],RoomsHost RCVideo,0
2025-03-31,All Events [Unique Users],RoomsHost,316
2025-03-31,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-03-31,All Events [Unique Users],Unify Office,610
2025-03-31,All Events [Unique Users],UnifyOfficeDesktop,2147
2025-03-31,All Events [Unique Users],UnifyOfficeMobile,1985
2025-03-31,All Events [Unique Users],UnifyOfficeWeb,244
2025-03-31,All Events [Unique Users],VodafoneBusinessDesktop,15398
2025-03-31,All Events [Unique Users],VodafoneBusinessMobile,18253
2025-03-31,All Events [Unique Users],VodafoneBusinessWeb,975
2025-04-07,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-04-07,All Events [Unique Users],AvayaCloudDesktop,71548
2025-04-07,All Events [Unique Users],AvayaCloudMobile,45820
2025-04-07,All Events [Unique Users],AvayaCloudOfficeForGoogle,1
2025-04-07,All Events [Unique Users],AvayaCloudOfficeForTeams,2866
2025-04-07,All Events [Unique Users],AvayaCloudWeb,6205
2025-04-07,All Events [Unique Users],BT Cloud Work for Teams,0
2025-04-07,All Events [Unique Users],BTCloudWorkDesktop,19263
2025-04-07,All Events [Unique Users],BTCloudWorkForTeams,2131
2025-04-07,All Events [Unique Users],BTCloudWorkMobile,21062
2025-04-07,All Events [Unique Users],BTCloudWorkWeb,1133
2025-04-07,All Events [Unique Users],BusinessConnectDesktop,32854
2025-04-07,All Events [Unique Users],BusinessConnectForTeams,3164
2025-04-07,All Events [Unique Users],BusinessConnectMobile,47483
2025-04-07,All Events [Unique Users],BusinessConnectWeb,2596
2025-04-07,All Events [Unique Users],OfficeAtHandDesktop,41426
2025-04-07,All Events [Unique Users],OfficeAtHandForTeams,1723
2025-04-07,All Events [Unique Users],OfficeAtHandMobile,41339
2025-04-07,All Events [Unique Users],OfficeAtHandWeb,4394
2025-04-07,All Events [Unique Users],RCAppBizDesktop,305
2025-04-07,All Events [Unique Users],RCAppBizWeb,50
2025-04-07,All Events [Unique Users],RCAppClassicDesktop,0
2025-04-07,All Events [Unique Users],RCAppClassicWeb,0
2025-04-07,All Events [Unique Users],RCAppDesktoP,0
2025-04-07,All Events [Unique Users],RCAppDesktop,1370342
2025-04-07,All Events [Unique Users],RCAppMobile,1075355
2025-04-07,All Events [Unique Users],RCAppSoloMobile,0
2025-04-07,All Events [Unique Users],RCAppWeb,183497
2025-04-07,All Events [Unique Users],RCIntuneAppMobile,5093
2025-04-07,All Events [Unique Users],RCSoloAppMobile,3
2025-04-07,All Events [Unique Users],RainbowOfficeDesktop,0
2025-04-07,All Events [Unique Users],RainbowOfficeMobile,0
2025-04-07,All Events [Unique Users],RainbowOfficeWeb,0
2025-04-07,All Events [Unique Users],RingCentral for Microsoft Teams,1
2025-04-07,All Events [Unique Users],RingCentral for Teams,2
2025-04-07,All Events [Unique Users],RingCentral,2973
2025-04-07,All Events [Unique Users],RingCentralForTeams,116827
2025-04-07,All Events [Unique Users],RingExForGoogle,0
2025-04-07,All Events [Unique Users],RoomsController,444
2025-04-07,All Events [Unique Users],RoomsHost RCVideo,1
2025-04-07,All Events [Unique Users],RoomsHost,322
2025-04-07,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-04-07,All Events [Unique Users],Unify Office,152
2025-04-07,All Events [Unique Users],UnifyOfficeDesktop,1717
2025-04-07,All Events [Unique Users],UnifyOfficeMobile,1924
2025-04-07,All Events [Unique Users],UnifyOfficeWeb,226
2025-04-07,All Events [Unique Users],VodafoneBusinessDesktop,15413
2025-04-07,All Events [Unique Users],VodafoneBusinessMobile,18263
2025-04-07,All Events [Unique Users],VodafoneBusinessWeb,956
2025-04-14,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-04-14,All Events [Unique Users],AvayaCloudDesktop,71044
2025-04-14,All Events [Unique Users],AvayaCloudMobile,44730
2025-04-14,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-04-14,All Events [Unique Users],AvayaCloudOfficeForTeams,2669
2025-04-14,All Events [Unique Users],AvayaCloudWeb,5751
2025-04-14,All Events [Unique Users],BT Cloud Work for Teams,1
2025-04-14,All Events [Unique Users],BTCloudWorkDesktop,18806
2025-04-14,All Events [Unique Users],BTCloudWorkForTeams,2131
2025-04-14,All Events [Unique Users],BTCloudWorkMobile,20330
2025-04-14,All Events [Unique Users],BTCloudWorkWeb,960
2025-04-14,All Events [Unique Users],BusinessConnectDesktop,32693
2025-04-14,All Events [Unique Users],BusinessConnectForTeams,3158
2025-04-14,All Events [Unique Users],BusinessConnectMobile,46889
2025-04-14,All Events [Unique Users],BusinessConnectWeb,2573
2025-04-14,All Events [Unique Users],OfficeAtHandDesktop,42799
2025-04-14,All Events [Unique Users],OfficeAtHandForTeams,1708
2025-04-14,All Events [Unique Users],OfficeAtHandMobile,41108
2025-04-14,All Events [Unique Users],OfficeAtHandWeb,4205
2025-04-14,All Events [Unique Users],RCAppBizDesktop,314
2025-04-14,All Events [Unique Users],RCAppBizWeb,22
2025-04-14,All Events [Unique Users],RCAppClassicDesktop,0
2025-04-14,All Events [Unique Users],RCAppClassicWeb,0
2025-04-14,All Events [Unique Users],RCAppDesktoP,0
2025-04-14,All Events [Unique Users],RCAppDesktop,1354722
2025-04-14,All Events [Unique Users],RCAppMobile,1071863
2025-04-14,All Events [Unique Users],RCAppSoloMobile,0
2025-04-14,All Events [Unique Users],RCAppWeb,175626
2025-04-14,All Events [Unique Users],RCIntuneAppMobile,4934
2025-04-14,All Events [Unique Users],RCSoloAppMobile,4
2025-04-14,All Events [Unique Users],RainbowOfficeDesktop,1
2025-04-14,All Events [Unique Users],RainbowOfficeMobile,0
2025-04-14,All Events [Unique Users],RainbowOfficeWeb,0
2025-04-14,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-04-14,All Events [Unique Users],RingCentral for Teams,3
2025-04-14,All Events [Unique Users],RingCentral,2627
2025-04-14,All Events [Unique Users],RingCentralForTeams,113908
2025-04-14,All Events [Unique Users],RingExForGoogle,1
2025-04-14,All Events [Unique Users],RoomsController,435
2025-04-14,All Events [Unique Users],RoomsHost RCVideo,1
2025-04-14,All Events [Unique Users],RoomsHost,320
2025-04-14,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-04-14,All Events [Unique Users],Unify Office,86
2025-04-14,All Events [Unique Users],UnifyOfficeDesktop,1436
2025-04-14,All Events [Unique Users],UnifyOfficeMobile,1735
2025-04-14,All Events [Unique Users],UnifyOfficeWeb,205
2025-04-14,All Events [Unique Users],VodafoneBusinessDesktop,14230
2025-04-14,All Events [Unique Users],VodafoneBusinessMobile,17002
2025-04-14,All Events [Unique Users],VodafoneBusinessWeb,834
2025-04-21,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-04-21,All Events [Unique Users],AvayaCloudDesktop,71255
2025-04-21,All Events [Unique Users],AvayaCloudMobile,45384
2025-04-21,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-04-21,All Events [Unique Users],AvayaCloudOfficeForTeams,2943
2025-04-21,All Events [Unique Users],AvayaCloudWeb,7080
2025-04-21,All Events [Unique Users],BT Cloud Work for Teams,0
2025-04-21,All Events [Unique Users],BTCloudWorkDesktop,18801
2025-04-21,All Events [Unique Users],BTCloudWorkForTeams,2251
2025-04-21,All Events [Unique Users],BTCloudWorkMobile,20848
2025-04-21,All Events [Unique Users],BTCloudWorkWeb,1006
2025-04-21,All Events [Unique Users],BusinessConnectDesktop,33205
2025-04-21,All Events [Unique Users],BusinessConnectForTeams,3202
2025-04-21,All Events [Unique Users],BusinessConnectMobile,47777
2025-04-21,All Events [Unique Users],BusinessConnectWeb,2690
2025-04-21,All Events [Unique Users],OfficeAtHandDesktop,40951
2025-04-21,All Events [Unique Users],OfficeAtHandForTeams,1743
2025-04-21,All Events [Unique Users],OfficeAtHandMobile,41489
2025-04-21,All Events [Unique Users],OfficeAtHandWeb,4334
2025-04-21,All Events [Unique Users],RCAppBizDesktop,297
2025-04-21,All Events [Unique Users],RCAppBizWeb,33
2025-04-21,All Events [Unique Users],RCAppClassicDesktop,0
2025-04-21,All Events [Unique Users],RCAppClassicWeb,0
2025-04-21,All Events [Unique Users],RCAppDesktoP,1
2025-04-21,All Events [Unique Users],RCAppDesktop,1367463
2025-04-21,All Events [Unique Users],RCAppMobile,1127715
2025-04-21,All Events [Unique Users],RCAppSoloMobile,0
2025-04-21,All Events [Unique Users],RCAppWeb,178401
2025-04-21,All Events [Unique Users],RCIntuneAppMobile,4958
2025-04-21,All Events [Unique Users],RCSoloAppMobile,3
2025-04-21,All Events [Unique Users],RainbowOfficeDesktop,0
2025-04-21,All Events [Unique Users],RainbowOfficeMobile,0
2025-04-21,All Events [Unique Users],RainbowOfficeWeb,1
2025-04-21,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-04-21,All Events [Unique Users],RingCentral for Teams,2
2025-04-21,All Events [Unique Users],RingCentral,2427
2025-04-21,All Events [Unique Users],RingCentralForTeams,117961
2025-04-21,All Events [Unique Users],RingExForGoogle,0
2025-04-21,All Events [Unique Users],RoomsController,451
2025-04-21,All Events [Unique Users],RoomsHost RCVideo,1
2025-04-21,All Events [Unique Users],RoomsHost,325
2025-04-21,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-04-21,All Events [Unique Users],Unify Office,78
2025-04-21,All Events [Unique Users],UnifyOfficeDesktop,1473
2025-04-21,All Events [Unique Users],UnifyOfficeMobile,1714
2025-04-21,All Events [Unique Users],UnifyOfficeWeb,192
2025-04-21,All Events [Unique Users],VodafoneBusinessDesktop,14678
2025-04-21,All Events [Unique Users],VodafoneBusinessMobile,16990
2025-04-21,All Events [Unique Users],VodafoneBusinessWeb,861
2025-04-28,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-04-28,All Events [Unique Users],AvayaCloudDesktop,70199
2025-04-28,All Events [Unique Users],AvayaCloudMobile,46058
2025-04-28,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-04-28,All Events [Unique Users],AvayaCloudOfficeForTeams,3019
2025-04-28,All Events [Unique Users],AvayaCloudWeb,6689
2025-04-28,All Events [Unique Users],BT Cloud Work for Teams,0
2025-04-28,All Events [Unique Users],BTCloudWorkDesktop,19035
2025-04-28,All Events [Unique Users],BTCloudWorkForTeams,2273
2025-04-28,All Events [Unique Users],BTCloudWorkMobile,21287
2025-04-28,All Events [Unique Users],BTCloudWorkWeb,1054
2025-04-28,All Events [Unique Users],BusinessConnectDesktop,32642
2025-04-28,All Events [Unique Users],BusinessConnectForTeams,3245
2025-04-28,All Events [Unique Users],BusinessConnectMobile,48310
2025-04-28,All Events [Unique Users],BusinessConnectWeb,2713
2025-04-28,All Events [Unique Users],OfficeAtHandDesktop,40666
2025-04-28,All Events [Unique Users],OfficeAtHandForTeams,1736
2025-04-28,All Events [Unique Users],OfficeAtHandMobile,41507
2025-04-28,All Events [Unique Users],OfficeAtHandWeb,4260
2025-04-28,All Events [Unique Users],RCAppBizDesktop,273
2025-04-28,All Events [Unique Users],RCAppBizWeb,29
2025-04-28,All Events [Unique Users],RCAppClassicDesktop,0
2025-04-28,All Events [Unique Users],RCAppClassicWeb,0
2025-04-28,All Events [Unique Users],RCAppDesktoP,0
2025-04-28,All Events [Unique Users],RCAppDesktop,1328000
2025-04-28,All Events [Unique Users],RCAppMobile,1151278
2025-04-28,All Events [Unique Users],RCAppSoloMobile,0
2025-04-28,All Events [Unique Users],RCAppWeb,176625
2025-04-28,All Events [Unique Users],RCIntuneAppMobile,5185
2025-04-28,All Events [Unique Users],RCSoloAppMobile,4
2025-04-28,All Events [Unique Users],RainbowOfficeDesktop,0
2025-04-28,All Events [Unique Users],RainbowOfficeMobile,0
2025-04-28,All Events [Unique Users],RainbowOfficeWeb,0
2025-04-28,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-04-28,All Events [Unique Users],RingCentral for Teams,3
2025-04-28,All Events [Unique Users],RingCentral,2236
2025-04-28,All Events [Unique Users],RingCentralForTeams,118863
2025-04-28,All Events [Unique Users],RingExForGoogle,4
2025-04-28,All Events [Unique Users],RoomsController,449
2025-04-28,All Events [Unique Users],RoomsHost RCVideo,1
2025-04-28,All Events [Unique Users],RoomsHost,313
2025-04-28,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-04-28,All Events [Unique Users],Unify Office,58
2025-04-28,All Events [Unique Users],UnifyOfficeDesktop,1418
2025-04-28,All Events [Unique Users],UnifyOfficeMobile,1717
2025-04-28,All Events [Unique Users],UnifyOfficeWeb,189
2025-04-28,All Events [Unique Users],VodafoneBusinessDesktop,15011
2025-04-28,All Events [Unique Users],VodafoneBusinessMobile,17643
2025-04-28,All Events [Unique Users],VodafoneBusinessWeb,930
2025-05-05,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-05-05,All Events [Unique Users],AvayaCloudDesktop,69536
2025-05-05,All Events [Unique Users],AvayaCloudMobile,46052
2025-05-05,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-05-05,All Events [Unique Users],AvayaCloudOfficeForTeams,3162
2025-05-05,All Events [Unique Users],AvayaCloudWeb,6550
2025-05-05,All Events [Unique Users],BT Cloud Work for Teams,0
2025-05-05,All Events [Unique Users],BTCloudWorkDesktop,19122
2025-05-05,All Events [Unique Users],BTCloudWorkForTeams,2248
2025-05-05,All Events [Unique Users],BTCloudWorkMobile,20918
2025-05-05,All Events [Unique Users],BTCloudWorkWeb,1003
2025-05-05,All Events [Unique Users],BusinessConnectDesktop,32365
2025-05-05,All Events [Unique Users],BusinessConnectForTeams,3226
2025-05-05,All Events [Unique Users],BusinessConnectMobile,48259
2025-05-05,All Events [Unique Users],BusinessConnectWeb,2730
2025-05-05,All Events [Unique Users],OfficeAtHandDesktop,40124
2025-05-05,All Events [Unique Users],OfficeAtHandForTeams,1747
2025-05-05,All Events [Unique Users],OfficeAtHandMobile,41409
2025-05-05,All Events [Unique Users],OfficeAtHandWeb,4387
2025-05-05,All Events [Unique Users],RCAppBizDesktop,267
2025-05-05,All Events [Unique Users],RCAppBizWeb,34
2025-05-05,All Events [Unique Users],RCAppClassicDesktop,0
2025-05-05,All Events [Unique Users],RCAppClassicWeb,0
2025-05-05,All Events [Unique Users],RCAppDesktoP,0
2025-05-05,All Events [Unique Users],RCAppDesktop,1359185
2025-05-05,All Events [Unique Users],RCAppMobile,1159398
2025-05-05,All Events [Unique Users],RCAppSoloMobile,0
2025-05-05,All Events [Unique Users],RCAppWeb,179750
2025-05-05,All Events [Unique Users],RCIntuneAppMobile,5222
2025-05-05,All Events [Unique Users],RCSoloAppMobile,12
2025-05-05,All Events [Unique Users],RainbowOfficeDesktop,1
2025-05-05,All Events [Unique Users],RainbowOfficeMobile,2
2025-05-05,All Events [Unique Users],RainbowOfficeWeb,0
2025-05-05,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-05-05,All Events [Unique Users],RingCentral for Teams,5
2025-05-05,All Events [Unique Users],RingCentral,2042
2025-05-05,All Events [Unique Users],RingCentralForTeams,120251
2025-05-05,All Events [Unique Users],RingExForGoogle,3
2025-05-05,All Events [Unique Users],RoomsController,461
2025-05-05,All Events [Unique Users],RoomsHost RCVideo,1
2025-05-05,All Events [Unique Users],RoomsHost,303
2025-05-05,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-05-05,All Events [Unique Users],Unify Office,56
2025-05-05,All Events [Unique Users],UnifyOfficeDesktop,1390
2025-05-05,All Events [Unique Users],UnifyOfficeMobile,1778
2025-05-05,All Events [Unique Users],UnifyOfficeWeb,179
2025-05-05,All Events [Unique Users],VodafoneBusinessDesktop,15218
2025-05-05,All Events [Unique Users],VodafoneBusinessMobile,18479
2025-05-05,All Events [Unique Users],VodafoneBusinessWeb,936
2025-05-12,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-05-12,All Events [Unique Users],AvayaCloudDesktop,68420
2025-05-12,All Events [Unique Users],AvayaCloudMobile,43665
2025-05-12,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-05-12,All Events [Unique Users],AvayaCloudOfficeForTeams,3266
2025-05-12,All Events [Unique Users],AvayaCloudWeb,6015
2025-05-12,All Events [Unique Users],BT Cloud Work for Teams,0
2025-05-12,All Events [Unique Users],BTCloudWorkDesktop,19432
2025-05-12,All Events [Unique Users],BTCloudWorkForTeams,2241
2025-05-12,All Events [Unique Users],BTCloudWorkMobile,20201
2025-05-12,All Events [Unique Users],BTCloudWorkWeb,1056
2025-05-12,All Events [Unique Users],BusinessConnectDesktop,32418
2025-05-12,All Events [Unique Users],BusinessConnectForTeams,3162
2025-05-12,All Events [Unique Users],BusinessConnectMobile,45428
2025-05-12,All Events [Unique Users],BusinessConnectWeb,2509
2025-05-12,All Events [Unique Users],OfficeAtHandDesktop,40374
2025-05-12,All Events [Unique Users],OfficeAtHandForTeams,1779
2025-05-12,All Events [Unique Users],OfficeAtHandMobile,39282
2025-05-12,All Events [Unique Users],OfficeAtHandWeb,3965
2025-05-12,All Events [Unique Users],RCAppBizDesktop,259
2025-05-12,All Events [Unique Users],RCAppBizWeb,22
2025-05-12,All Events [Unique Users],RCAppClassicDesktop,1
2025-05-12,All Events [Unique Users],RCAppClassicWeb,0
2025-05-12,All Events [Unique Users],RCAppDesktoP,0
2025-05-12,All Events [Unique Users],RCAppDesktop,1348505
2025-05-12,All Events [Unique Users],RCAppMobile,1091662
2025-05-12,All Events [Unique Users],RCAppSoloMobile,0
2025-05-12,All Events [Unique Users],RCAppWeb,167110
2025-05-12,All Events [Unique Users],RCIntuneAppMobile,5012
2025-05-12,All Events [Unique Users],RCSoloAppMobile,17
2025-05-12,All Events [Unique Users],RainbowOfficeDesktop,1
2025-05-12,All Events [Unique Users],RainbowOfficeMobile,0
2025-05-12,All Events [Unique Users],RainbowOfficeWeb,0
2025-05-12,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-05-12,All Events [Unique Users],RingCentral for Teams,2
2025-05-12,All Events [Unique Users],RingCentral,1760
2025-05-12,All Events [Unique Users],RingCentralForTeams,119503
2025-05-12,All Events [Unique Users],RingExForGoogle,2
2025-05-12,All Events [Unique Users],RoomsController,400
2025-05-12,All Events [Unique Users],RoomsHost RCVideo,1
2025-05-12,All Events [Unique Users],RoomsHost,277
2025-05-12,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-05-12,All Events [Unique Users],Unify Office,44
2025-05-12,All Events [Unique Users],UnifyOfficeDesktop,1314
2025-05-12,All Events [Unique Users],UnifyOfficeMobile,1600
2025-05-12,All Events [Unique Users],UnifyOfficeWeb,130
2025-05-12,All Events [Unique Users],VodafoneBusinessDesktop,14626
2025-05-12,All Events [Unique Users],VodafoneBusinessMobile,17712
2025-05-12,All Events [Unique Users],VodafoneBusinessWeb,902
